x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,y
-0.502,1.151,-1.328,-0.379,0.066,0.529,0.874,1.678,0.145,1.428,-0.253,0.370,-0.539,0.646,-0.060,2.276,0.376,-0.804,1.707,-0.997,0.052,-1.457,-0.137,1.016,-0.231,-0.331,0.601,-1.363,-0.398,-0.360,-0.227,0.440,-1.327,-0.386,2.654,0.837,-0.607,0.840,-1.244,1.156,0.334,0.365,-0.197,0.095,-0.140,-1.295,-1.478,0.361,1.444,-0.007,12.330
-0.528,-0.691,0.367,1.464,0.497,0.116,0.038,-2.016,-0.071,-0.637,0.151,-1.722,1.327,0.763,0.535,0.737,-0.113,0.583,-0.107,-1.042,-0.445,0.851,0.518,1.307,0.685,1.385,0.404,-0.406,-1.155,-0.405,0.589,-0.716,-1.368,-1.311,1.766,0.544,-0.695,-0.719,-0.659,0.319,-0.280,0.442,-0.684,0.764,0.555,-0.045,-1.790,-1.323,-1.053,-0.992,-0.641
0.417,-1.917,-0.057,1.032,-0.815,-1.360,0.939,-1.370,-0.082,-1.468,-0.836,-0.983,-0.359,0.681,-1.019,-0.257,-0.425,-0.403,0.433,1.812,0.336,1.621,-1.249,0.453,0.892,0.799,-0.157,2.340,-0.020,1.134,-0.679,-0.090,2.896,-0.162,0.024,0.251,0.442,0.925,-0.751,2.149,1.078,-2.184,0.527,1.964,-0.953,0.028,-0.317,-0.718,-2.095,0.017,5.736
0.599,0.182,0.567,-1.476,-1.486,-0.941,0.400,1.067,1.108,-0.420,0.972,-2.044,-0.557,-1.967,0.592,-0.688,1.451,-0.130,-0.299,0.392,-1.473,0.015,-0.409,-0.981,-0.358,0.696,0.312,-0.115,1.303,1.224,0.449,1.039,-1.159,0.599,0.873,-0.349,1.433,0.468,0.893,2.218,0.339,-0.682,-0.104,-0.329,0.975,-1.650,-1.327,-0.780,1.519,0.736,12.586
-0.886,-0.365,0.743,-0.515,-0.126,-0.414,0.307,0.340,-0.590,1.080,-0.490,0.775,1.132,-0.626,0.533,0.709,-1.327,-0.583,0.661,0.981,1.609,0.068,-0.080,-0.281,-2.661,-0.707,-1.167,-0.922,0.695,-1.459,0.582,-0.183,-0.149,-0.302,-2.126,1.707,-0.395,-0.772,-0.298,-1.426,1.446,0.154,0.174,-0.475,-0.522,-0.874,0.175,0.133,1.605,0.134,25.482
0.770,0.660,-0.728,-0.567,1.132,1.330,0.702,-0.188,-0.687,1.023,-0.263,-0.060,-1.866,-0.604,-0.481,-1.505,1.655,-1.092,-0.805,-1.026,-0.270,-0.132,-0.002,0.562,-1.450,-2.082,-1.617,-0.462,0.102,0.203,0.877,-0.908,0.214,-1.170,-0.909,-0.971,1.153,-1.343,1.207,0.028,2.447,-0.561,2.387,-1.045,-0.752,-0.865,0.033,1.163,-0.920,2.119,11.697
-0.143,-0.897,-0.827,1.088,0.520,-0.390,-1.615,-1.531,-1.589,-0.395,0.921,0.072,-1.873,-0.715,0.388,-2.196,1.035,2.088,2.523,-2.248,-0.399,1.939,0.513,1.069,-0.369,-0.865,1.268,0.551,1.141,2.522,-0.135,-0.358,-0.641,-0.793,0.049,-0.338,-1.193,-0.685,-1.181,-0.942,0.132,-1.542,1.005,0.343,0.446,0.894,1.170,-0.205,-3.090,-0.033,9.503
-1.033,1.417,1.247,-0.096,-0.856,0.006,0.277,-0.469,-1.519,0.098,1.405,0.614,-1.507,-0.359,0.027,0.291,2.332,-2.185,-0.440,0.743,1.422,1.283,-0.631,0.287,-0.358,-0.041,0.503,1.463,-0.731,-1.017,0.253,0.167,0.837,-0.846,-0.878,0.825,-1.530,-2.096,-1.450,-0.363,1.460,1.219,-1.243,-2.220,0.390,-1.317,0.723,-1.256,-1.360,0.771,13.617
-0.108,-0.022,-0.133,-0.895,3.247,-1.070,1.033,-0.549,0.338,-0.268,1.097,-1.525,-0.003,-0.042,-0.614,0.197,0.152,0.230,-0.650,1.760,-0.131,-0.507,1.334,-0.066,0.297,-1.601,-0.232,0.794,-1.073,-0.941,-1.446,0.065,0.166,1.162,0.459,-0.573,0.824,2.639,-1.001,0.260,0.920,-0.916,-0.034,-1.127,2.349,-0.394,0.171,0.076,-1.115,0.012,5.380
1.609,1.081,-0.691,-1.523,-0.206,1.500,0.732,0.244,0.487,-0.704,-1.337,0.119,-1.608,-0.599,-1.518,-0.524,2.016,2.819,-0.420,-0.791,-0.495,-0.049,1.670,1.908,-1.865,-0.412,-0.618,1.113,1.271,-1.719,0.219,1.131,0.322,-1.433,0.852,-0.126,0.873,-0.309,-0.296,-2.027,-0.848,0.392,0.695,-1.485,0.321,0.450,-0.130,0.619,1.892,0.320,14.287
-0.619,0.128,0.406,-1.614,-0.603,-0.295,-0.450,1.838,0.874,1.244,-1.648,0.092,0.040,0.138,1.277,0.790,-0.603,0.940,-0.803,0.480,1.105,-1.175,-1.343,1.471,-1.216,0.203,0.872,1.579,0.581,-0.435,-0.592,-0.834,0.559,0.666,0.084,0.307,-0.098,-0.494,-0.983,1.681,1.589,0.738,-0.243,-0.691,-1.467,0.562,-1.309,0.124,1.074,1.472,9.480
-0.147,0.328,-0.593,0.880,-0.186,1.839,-0.451,0.139,0.135,0.460,-0.315,-1.545,0.557,0.445,0.241,-1.940,0.499,0.601,0.145,0.039,-0.477,2.145,-0.961,1.471,-2.132,-1.574,-1.120,-0.193,-0.985,-0.109,0.400,-0.593,-0.232,0.813,-0.554,1.390,-0.651,0.305,1.333,0.306,-0.461,-1.988,0.497,0.335,0.567,0.432,-0.985,0.371,1.626,1.725,-0.811
0.744,-0.670,1.012,-0.155,1.508,0.629,-1.556,0.114,-2.051,-0.956,0.222,0.546,-0.079,-0.067,1.460,-0.886,0.570,-1.238,0.222,0.144,0.012,-0.327,0.745,-0.871,-2.938,-1.331,0.481,0.081,1.268,-1.528,-0.675,-1.421,0.387,0.424,-0.600,2.037,-0.110,-1.404,0.074,-0.333,-0.904,0.190,-0.326,0.418,-0.012,0.090,0.169,0.517,0.504,-0.633,16.467
-0.309,0.256,0.068,-1.264,0.947,0.403,0.423,0.126,0.493,-2.070,0.119,-2.234,0.766,-1.085,1.414,1.123,1.778,-0.277,0.429,-0.445,3.447,1.006,-0.820,1.032,1.906,-0.362,-0.517,0.972,-0.500,1.708,-2.188,-0.780,0.060,1.654,-2.429,-0.368,0.390,-2.059,1.951,1.231,-0.274,0.814,1.070,-0.581,0.016,0.969,0.380,-0.736,-0.570,-1.391,11.958
0.367,-0.267,2.675,0.228,1.769,1.161,0.079,-0.090,-0.134,1.087,-1.502,-0.739,0.677,-1.048,0.197,0.141,0.833,0.022,0.916,1.278,-1.317,0.259,-0.210,0.065,0.579,-0.242,-0.600,0.764,-0.526,1.942,0.353,0.072,-0.090,-0.968,2.802,0.078,-0.590,-0.155,-1.760,-0.159,0.557,-0.124,0.658,-0.301,-0.369,0.068,-0.502,0.487,0.343,-1.766,11.818
0.482,-0.216,-1.309,1.832,0.156,1.644,0.313,-0.235,1.487,-0.402,0.893,0.307,-1.699,-0.140,-1.725,-1.482,-0.516,1.578,-0.663,-1.364,-0.318,1.291,-1.815,0.016,-1.034,-2.888,0.278,-0.070,-1.651,1.678,-1.134,-1.001,-0.687,0.363,-0.030,1.215,0.422,0.910,0.395,0.376,0.534,-0.266,-0.044,-0.402,-1.852,0.010,0.292,0.805,2.397,0.350,7.998
-0.753,-2.236,0.642,-1.257,0.256,-0.215,1.336,0.635,-0.373,0.744,0.025,-1.243,-0.444,-0.206,-0.820,-0.571,-0.835,-0.472,0.748,0.047,1.126,-0.299,0.929,0.050,-1.590,-0.540,2.404,-0.382,-0.311,0.443,-0.150,-0.109,2.806,-2.118,0.311,-0.796,-0.539,-0.534,-1.246,1.178,-0.569,1.222,-0.134,0.611,0.274,0.381,-1.649,-1.648,1.138,0.399,22.737
-0.237,1.753,0.173,-1.403,0.394,1.442,-0.217,0.158,-1.710,-0.044,1.382,0.975,1.764,-0.472,0.402,1.287,0.717,-2.009,0.356,0.077,2.107,0.441,0.369,0.315,0.683,-1.076,0.210,-0.177,-0.594,-1.920,-1.546,1.663,-0.855,0.098,1.280,-0.683,-1.198,-0.658,-0.451,0.345,1.856,0.822,0.069,-1.249,1.041,-0.133,-0.232,-0.562,-0.983,0.462,17.842
0.457,-0.381,-2.968,1.162,1.817,-0.937,-1.389,-0.341,0.362,0.323,-0.086,-1.007,-1.311,1.333,1.426,0.191,-0.303,-0.512,-0.654,0.083,-1.800,2.156,0.428,-0.095,0.706,-2.245,0.684,-0.163,-0.176,-0.765,0.595,-2.070,-0.070,1.526,-1.170,1.661,-0.442,-0.545,-0.308,-0.946,0.087,0.786,0.210,0.220,1.042,0.128,-0.121,0.373,-0.223,-0.561,-1.786
1.179,-1.304,0.176,-0.997,0.068,0.286,0.706,-0.757,-0.945,-1.933,-0.157,0.789,0.244,-0.556,0.182,0.644,0.384,0.595,0.540,0.653,-0.630,-0.192,0.798,0.830,-1.152,-1.460,-0.339,2.050,-0.123,0.784,-0.685,-1.288,0.083,1.910,-0.291,-0.557,-0.413,0.851,0.130,-0.906,-0.740,-0.461,-0.652,1.207,-0.971,-0.801,0.832,1.146,1.525,-0.732,4.902
0.259,-1.055,-0.123,0.323,-1.366,0.973,-0.831,-0.411,-0.829,0.472,0.334,0.489,-2.199,0.550,-0.966,-0.632,-2.144,0.256,-1.531,-0.233,-0.527,-1.022,-0.918,2.741,1.531,0.399,-0.496,-0.040,0.896,0.533,0.266,-0.498,-1.913,1.412,-0.553,1.637,0.480,-0.126,-0.014,0.098,0.065,-3.124,-0.763,-0.232,1.034,0.292,-2.039,0.142,-0.344,1.195,11.609
-0.888,0.711,0.963,-0.306,-0.050,1.232,-0.120,-1.103,-0.503,0.442,0.110,0.985,0.392,0.281,-0.120,0.608,-0.966,1.628,-2.811,0.867,-0.665,-0.275,-1.038,-0.074,-1.165,-0.675,-0.502,0.707,-0.262,1.477,2.387,0.678,-1.478,-0.889,-1.501,0.536,-0.426,0.771,-0.335,0.978,0.787,-1.545,0.519,1.160,-0.375,0.863,-1.037,-0.912,-0.518,0.488,0.912
0.343,0.043,-1.780,-2.207,-0.337,-0.301,0.372,0.350,-0.028,-1.782,1.840,-0.365,0.555,0.813,0.343,0.966,1.167,-0.496,0.933,0.422,0.081,-0.488,0.567,-1.281,0.392,-0.677,0.196,1.370,0.690,-0.378,-0.194,0.405,-0.285,3.546,-0.908,-0.775,-0.460,0.113,-1.698,-1.071,0.162,0.557,-0.338,0.610,0.390,0.285,-0.768,1.215,-0.513,0.984,15.470
-0.303,-0.522,2.150,-0.095,0.264,-1.321,-0.179,-0.860,1.402,0.518,0.303,0.531,1.356,-1.539,-0.443,0.785,1.538,0.894,-1.655,0.041,0.758,0.613,0.174,-0.133,0.396,1.422,0.045,-0.100,0.212,0.826,0.245,1.876,0.704,-0.114,-0.583,-0.737,-1.264,-0.829,-0.694,-1.690,-1.436,0.393,-1.493,-1.647,-0.021,-0.623,-0.753,-0.454,0.764,0.544,0.052
0.272,1.167,1.273,1.398,-1.909,0.645,-0.182,0.328,1.145,-0.173,0.079,0.178,-0.182,0.876,-0.435,-0.621,2.198,-1.030,0.364,1.507,2.451,-0.379,-1.392,-0.357,-1.316,1.474,-0.314,-0.134,0.688,0.289,0.947,1.228,0.944,0.837,0.107,0.241,0.926,2.169,-1.348,-0.607,-0.789,0.632,0.586,1.297,-0.870,-1.887,-0.501,0.162,-1.234,-0.701,13.730
-0.467,-0.767,-0.368,-0.505,0.222,1.319,-0.553,-0.131,0.654,-0.765,-2.088,-0.434,1.498,-1.352,-0.646,-1.147,2.695,-0.795,0.194,-0.256,1.218,0.383,-0.019,-0.827,1.261,0.391,-2.701,1.473,-0.974,-0.950,-0.674,1.043,1.811,0.670,-0.431,-0.459,-1.280,-1.716,-0.281,-0.046,-0.836,1.647,0.876,-0.675,-0.383,-0.208,-1.139,-1.244,-0.234,-0.771,14.179
-0.446,-0.268,1.112,-0.305,-0.787,0.487,-0.569,-0.252,-1.353,-1.815,0.300,0.122,-1.086,-0.451,-0.248,-0.579,-1.436,1.832,-0.076,-0.851,-0.980,-0.346,0.731,2.128,-1.714,0.388,0.921,1.348,1.603,0.140,-1.082,0.054,2.003,-0.978,-0.208,-0.638,0.781,0.898,0.593,1.221,0.071,0.155,-0.869,0.312,-1.111,-0.322,2.130,-0.651,-2.036,-0.321,0.559
0.430,-3.056,-0.463,-0.248,0.817,-0.915,-2.316,0.481,-0.593,1.387,0.363,-0.321,-0.415,-2.206,-0.081,0.768,-2.392,-1.202,-1.881,-2.897,-0.315,-0.130,0.618,0.040,-0.545,1.843,-1.058,-0.303,0.665,0.363,-0.264,-1.048,-0.760,-0.801,0.680,0.837,0.719,-0.103,-1.350,0.194,-0.896,0.750,0.201,-1.050,0.883,1.247,1.013,0.492,1.262,-0.026,6.545
0.651,-0.671,0.235,0.662,0.488,0.050,1.454,-0.037,-0.411,0.942,0.305,0.345,0.325,0.442,0.366,-0.362,-0.480,1.586,-1.150,0.123,0.662,-0.161,1.964,-0.757,1.185,-2.930,-0.677,-0.699,-1.023,1.522,-0.417,0.084,0.833,0.334,0.345,-1.048,-0.355,-0.195,-0.840,-0.118,-0.602,1.635,0.015,1.071,1.307,0.923,-0.527,-0.195,-0.439,0.978,-2.775
-0.800,0.278,0.148,0.358,1.203,1.510,-1.094,0.277,1.074,1.291,-0.040,0.137,1.946,-1.431,-0.692,-1.373,0.702,1.217,-0.570,0.521,-0.069,-0.608,-1.826,-2.572,-0.195,0.268,0.749,1.709,-1.517,0.067,-1.605,0.576,-0.424,-0.721,-0.854,-0.644,0.289,-1.083,0.172,-0.322,0.218,1.396,1.114,-2.407,-0.456,-1.128,0.388,-0.796,-1.668,-1.797,16.065
0.133,0.208,0.559,0.133,0.555,-0.389,0.673,-1.301,-1.023,-1.098,-0.451,0.098,0.937,0.142,1.148,1.398,1.793,0.974,-1.148,0.158,0.909,-0.160,-0.868,0.737,0.488,2.153,1.170,2.464,1.330,0.226,-0.262,1.424,1.962,-0.341,2.419,-0.222,-1.218,-0.245,0.175,0.698,-0.039,1.832,0.403,-0.566,1.207,0.537,0.360,0.504,-0.633,-0.082,4.028
-0.437,-2.090,-0.063,0.181,0.611,-0.127,-1.309,-1.826,-2.514,-0.180,-0.312,-0.574,-0.206,0.139,-0.662,-0.551,-0.463,0.927,-0.934,-2.139,-1.895,-0.058,-1.781,-0.065,-0.554,0.709,-0.512,-1.408,1.374,-0.260,-1.063,0.825,-2.001,-1.783,1.181,-2.575,-1.406,-0.623,-0.535,-0.325,-1.057,0.874,0.167,0.667,0.002,1.720,1.284,-0.592,-0.335,0.418,0.965
-0.988,-1.458,0.012,0.377,-0.146,0.062,-0.270,-2.488,1.681,-0.369,-0.866,-0.607,-0.360,-0.239,-0.351,0.511,0.964,0.075,-1.093,-1.824,0.625,-0.067,0.571,0.808,0.001,-0.308,-1.218,0.800,-0.147,0.484,-0.186,-0.821,-0.589,-1.244,-0.658,-0.631,-0.302,-0.962,1.879,-1.296,-0.092,0.270,-0.758,-0.686,0.181,0.892,1.208,-1.003,-1.519,-0.280,0.149
-1.589,1.153,0.936,0.235,-1.401,0.074,-0.184,1.634,-1.200,-0.006,0.677,0.032,0.179,0.578,-0.890,2.079,0.139,-1.601,-1.320,0.039,0.196,0.889,-1.423,1.021,0.336,-0.839,-1.215,-0.367,0.876,0.110,1.206,-0.507,-0.883,-0.786,-0.345,-1.173,1.960,-0.586,-0.496,-0.850,0.238,0.591,-0.131,0.003,0.822,-0.798,-0.819,0.297,0.454,-1.161,8.139
-0.670,-0.959,0.399,-0.510,0.842,-0.452,0.146,-0.081,0.524,0.880,-0.413,1.174,0.470,-0.120,-0.722,0.868,1.223,-0.966,-0.750,0.966,0.342,-0.994,0.949,0.646,0.534,-1.317,2.165,0.154,1.440,-0.285,0.432,0.449,-0.146,-0.828,0.972,0.125,0.281,1.366,0.154,1.065,-0.632,0.888,-1.051,-0.156,0.949,-0.042,0.617,1.171,-1.167,0.509,8.196
-0.228,1.163,0.121,-0.051,-0.021,-1.560,0.126,-0.686,-0.667,0.661,-0.568,0.019,-0.290,-0.618,-0.935,-0.168,1.275,0.057,-0.753,2.397,-0.570,0.829,-0.794,1.636,0.619,-0.590,0.675,1.348,-0.213,0.843,0.867,0.117,0.337,0.268,-0.751,-0.320,0.039,0.041,0.289,-0.711,-0.527,-0.106,2.001,-0.929,0.808,2.009,0.796,1.778,-1.919,1.411,-4.951
-0.040,0.699,-0.006,0.330,0.333,-1.466,-2.322,-0.949,-0.066,-0.446,0.135,1.457,-0.205,0.098,-1.066,-0.740,0.572,-0.332,-0.887,1.666,2.567,-1.825,1.056,1.646,0.272,2.129,-2.542,0.823,-0.423,0.411,0.085,-0.472,1.197,1.268,-1.829,0.950,0.241,-0.641,-0.033,-0.891,0.053,-0.847,-0.969,0.321,-0.363,0.587,0.293,-1.049,1.333,0.727,9.170
-1.433,-2.022,-1.786,-0.951,-0.306,-1.176,0.083,1.523,0.432,-0.331,-0.480,0.225,1.338,1.286,-1.540,0.815,0.753,-0.150,0.032,-0.679,-0.476,1.843,1.909,-0.572,0.675,0.735,2.153,-0.634,-1.429,-2.051,1.420,0.303,-1.013,1.060,-1.480,0.164,0.635,0.665,-1.520,-0.364,-0.813,2.197,-1.194,1.235,0.519,0.769,2.296,-0.108,1.086,-0.619,1.032
-0.709,1.009,0.205,-0.141,-1.107,-0.527,-2.340,0.016,0.121,-0.719,2.100,0.150,-0.445,-0.627,-0.179,0.794,-0.041,-1.079,-1.361,1.047,-0.668,0.241,1.857,0.476,0.842,1.862,-0.627,-0.146,0.644,0.045,-0.909,-0.139,0.720,-0.875,-1.054,-0.490,-0.945,0.657,0.910,-0.322,1.272,0.202,1.299,1.569,-1.779,1.236,0.042,0.245,0.363,-1.036,10.870
-0.339,-0.291,-0.971,-1.358,-0.286,-1.416,-1.735,2.041,-2.406,-0.274,1.508,-0.347,1.283,1.312,0.486,-0.038,0.601,-0.355,-0.920,-0.402,0.777,-2.932,0.607,2.158,-1.077,0.641,1.094,2.365,-0.324,-0.594,-1.147,-0.140,-0.662,-0.534,-0.060,-0.137,1.995,0.971,0.673,-0.842,-1.210,-0.009,1.822,0.946,-0.411,-1.140,-0.088,-0.323,-0.785,-0.344,14.439
1.600,1.673,-0.103,0.260,0.494,0.273,-0.124,-0.071,-0.110,-0.935,0.339,-0.642,-1.680,1.540,1.394,-1.821,0.742,0.481,-1.194,-1.529,0.645,0.805,0.285,1.496,-0.413,0.477,-0.095,-1.275,1.943,-0.184,0.548,-0.692,0.446,-1.996,0.371,-0.305,-0.395,-0.554,-1.122,-0.570,-0.682,-0.810,-1.208,1.149,-0.452,-2.269,-2.390,-2.046,-0.334,0.309,33.699
-0.594,0.463,-0.826,1.580,-0.236,-0.155,0.213,-1.846,0.039,-0.968,1.081,0.139,-0.132,-0.993,-0.385,0.235,1.487,0.893,1.122,-0.290,2.339,0.655,-0.449,0.922,-0.316,1.045,0.653,-0.558,-0.660,0.621,1.585,-0.216,0.099,-0.238,-1.323,-0.459,-1.633,-0.996,1.095,0.236,1.535,1.953,1.437,0.097,0.471,0.530,-1.901,0.586,-1.788,-1.456,4.753
-0.971,-0.848,-0.656,-0.561,2.087,0.094,-1.386,0.416,1.087,1.264,0.034,1.488,0.214,0.113,-0.353,-0.815,-0.886,-0.997,-1.115,-1.198,0.017,-0.361,0.689,0.254,-1.122,-0.451,-0.193,0.144,0.423,0.602,-0.918,0.273,-1.065,-1.801,0.035,0.108,0.352,0.093,0.506,0.804,1.260,-0.048,2.053,0.019,0.248,0.568,0.765,0.441,-0.623,-0.148,3.021
0.260,-1.429,1.322,-0.241,-0.432,-0.112,0.403,-1.912,-0.991,-0.162,0.400,-0.582,-0.424,-1.761,0.909,0.170,1.277,-0.557,0.349,2.687,-0.204,0.570,-2.258,-0.943,-0.810,1.594,-0.054,-0.157,-0.611,-0.753,0.806,0.583,0.830,-1.494,-0.845,0.342,-0.055,-1.802,0.981,2.080,0.781,-1.044,-0.650,0.402,-1.698,-0.480,1.091,-0.924,2.650,-0.591,9.031
-0.636,0.947,-0.485,0.668,-1.352,-1.602,0.322,0.859,1.320,-0.390,-0.578,-1.317,-0.149,-0.671,-0.331,0.168,1.345,0.018,1.930,1.180,-0.585,-0.398,-0.717,-1.460,0.469,0.397,0.406,1.870,-0.715,0.142,0.175,0.629,0.888,-2.328,-1.649,-1.505,0.117,-0.873,1.884,-0.228,-0.130,-1.134,0.460,-1.178,0.896,0.799,-1.965,0.127,0.318,-1.223,2.840
-1.373,1.683,-1.661,0.705,0.777,-0.312,0.691,-1.214,-0.287,-2.248,0.392,1.201,1.565,-0.179,2.058,-0.302,-0.653,-0.339,-0.997,0.852,-0.092,-0.018,-0.553,-0.226,-1.427,2.204,-1.391,1.486,-0.706,-1.779,-0.853,-1.712,-0.657,1.297,-1.053,-0.566,-1.071,-1.507,-0.695,0.861,0.248,-1.275,-0.904,-0.537,-0.241,0.824,-0.049,0.165,0.602,-1.050,-6.596
1.629,1.168,-0.483,0.059,0.195,0.907,-0.570,0.660,0.195,0.234,-0.658,-1.862,0.888,-0.069,-0.262,1.348,0.324,1.069,-0.730,0.538,1.283,1.096,-0.769,-0.551,-0.369,-1.050,0.734,-0.207,0.724,-0.151,-0.918,-1.141,-0.689,-1.037,1.984,-1.227,0.091,0.107,0.342,0.213,1.867,-1.161,0.458,0.355,1.537,-1.093,1.152,0.891,0.703,0.671,1.358
0.546,2.532,-0.613,1.070,-0.387,0.792,1.112,0.549,1.549,-0.324,-0.224,-0.642,0.279,-1.137,0.106,1.049,-0.866,-0.560,1.602,0.036,-0.014,0.202,0.145,1.596,0.515,0.700,0.612,0.351,0.441,1.565,-1.795,-1.041,-1.396,-0.026,0.207,-0.883,-1.130,1.776,0.645,1.068,0.308,-0.536,0.195,-0.676,-0.626,-0.282,1.060,0.724,0.546,-0.946,1.373
0.238,0.352,0.499,0.442,-0.959,0.886,-1.737,1.420,1.199,-1.775,-0.081,0.904,-3.348,-1.063,0.705,-0.393,0.037,-1.806,0.908,0.184,1.126,0.811,0.104,0.810,0.077,-1.758,0.372,0.997,-0.627,0.609,1.236,0.506,0.432,0.689,0.142,0.554,-0.876,2.181,-0.311,0.191,0.087,1.868,0.524,-1.174,-1.416,0.146,-0.952,-1.295,0.491,1.341,20.476
-0.280,-0.146,-1.621,0.839,0.355,-0.231,-0.007,0.376,0.931,0.188,0.332,-0.898,1.732,-0.475,-1.133,-0.313,0.297,0.785,-3.281,0.090,-0.792,0.485,-0.365,2.059,0.079,-0.321,-1.005,-0.427,-1.528,-0.292,-0.698,-1.529,0.213,0.137,0.217,-1.232,-0.240,0.922,1.364,0.518,-1.361,-0.751,0.261,0.529,-0.997,1.179,0.599,0.058,-0.835,2.662,-13.759
-0.696,-0.441,-0.928,1.630,-1.656,0.207,-0.601,-0.986,-0.264,-1.881,-0.404,0.146,0.447,1.296,-0.554,2.824,0.291,0.671,1.003,0.039,-1.953,-1.714,1.743,0.116,0.375,-0.191,-0.681,-0.238,0.438,-0.078,-1.071,-0.041,1.653,-0.268,2.417,-0.095,-0.345,0.824,0.835,-1.506,0.744,0.805,0.788,-0.509,-0.645,0.031,-0.999,-0.620,0.996,0.966,11.937
0.055,-0.117,-2.005,-0.239,-1.001,-0.371,-0.138,0.217,-0.121,-0.605,0.090,1.660,-0.596,-0.683,0.511,-0.766,-0.589,1.558,0.171,-0.419,0.097,-0.435,-1.996,-0.171,-0.149,0.707,0.712,-0.419,0.027,-1.537,-1.288,-1.153,1.671,1.984,0.845,0.470,-1.032,-0.633,0.402,-1.473,-1.693,-1.405,-0.068,-0.934,-1.506,-0.252,0.256,0.230,1.920,0.144,17.648
-0.911,-1.758,-1.692,0.877,0.797,0.532,-0.853,0.305,0.263,0.906,0.507,0.572,-1.647,0.461,-1.318,0.107,-0.400,0.407,0.865,0.179,-0.443,0.532,-0.449,-0.125,0.628,-2.483,-0.035,-1.740,-1.000,-1.333,-0.127,-2.699,1.127,-0.076,0.597,-0.356,-0.753,-1.421,0.681,2.484,-1.659,-1.752,0.976,-0.124,0.773,0.520,-1.266,-0.460,-0.527,-0.918,11.020
0.724,-0.268,0.021,-0.430,-0.708,0.682,0.199,1.011,-1.465,-0.416,-0.338,-2.049,0.804,-0.429,0.343,-1.502,0.705,0.745,-1.539,0.344,1.334,0.700,-0.964,0.067,-1.088,-0.547,0.122,-1.144,-1.799,-0.800,-1.446,0.379,-1.766,1.296,-0.133,-0.181,-0.855,-0.255,0.041,0.482,-0.893,-0.797,-0.438,-1.374,-0.771,1.342,-0.152,-1.450,-0.191,0.368,11.565
-0.802,-1.630,1.584,0.762,0.238,-1.100,1.645,-0.273,0.328,-0.718,0.201,-1.437,-1.275,-1.141,0.331,0.272,-0.823,-1.282,-1.262,1.424,0.422,-1.415,-2.042,1.110,2.300,-0.710,0.295,-0.983,-0.663,0.734,-1.750,0.422,1.116,1.319,0.247,-0.262,-2.117,-0.840,0.217,-1.032,-0.106,-0.205,-1.203,1.390,-0.333,0.710,-0.077,-1.461,-0.285,1.074,-1.490
1.975,-0.702,0.003,-2.142,-0.175,-0.600,0.255,-1.442,2.171,1.571,0.809,-0.373,0.186,-1.067,-2.172,-0.838,-0.659,-0.522,0.106,-0.521,1.389,-0.329,0.781,-1.130,0.445,0.021,1.286,-0.615,1.036,1.329,1.711,-2.372,-0.863,-0.536,0.707,-0.612,1.181,-0.582,1.715,0.809,-0.724,-0.823,-1.310,-0.202,0.804,-1.321,-1.519,-0.670,-0.480,-0.419,15.853
-0.360,0.342,-0.336,0.953,0.993,-0.296,-2.209,-0.008,0.785,1.249,0.446,-1.418,-0.001,-1.847,-0.622,0.625,-0.100,0.039,0.760,-0.434,-1.333,0.807,1.679,0.040,0.511,-0.547,0.971,-1.232,-1.423,-0.150,1.693,0.706,-0.605,-0.160,-0.388,-0.937,-0.171,-0.390,0.269,-0.162,0.081,0.247,-1.511,-0.942,0.102,0.978,-0.444,1.152,0.627,0.524,-1.209
0.538,-0.108,-1.009,-0.434,-1.147,0.992,0.538,0.689,-0.504,-0.179,1.391,1.028,1.030,0.858,1.278,0.687,0.022,0.198,-0.222,-1.396,0.558,-0.538,-0.209,2.161,0.034,1.607,-0.928,-1.565,1.936,-0.516,1.657,0.064,0.489,1.826,1.214,0.455,0.991,-0.731,0.773,0.764,1.127,-0.227,0.403,-0.014,-0.985,-0.132,-0.018,-0.591,-0.522,-1.021,3.336
-0.405,-0.449,2.103,0.595,0.763,1.259,0.621,-1.524,0.563,0.885,-0.302,0.233,0.495,0.654,-0.843,0.347,1.962,0.651,0.906,-0.206,-0.598,-0.151,1.136,-1.099,-1.534,1.129,-0.442,-2.181,0.244,0.862,0.291,1.607,0.448,0.266,-0.179,0.681,-1.213,1.141,0.872,-0.144,-0.608,-0.594,-1.238,-0.252,-0.282,0.110,-0.717,0.177,0.752,1.072,4.080
-1.346,-1.967,-1.632,-0.776,-0.542,0.298,1.353,0.310,1.045,-2.520,-1.692,-0.049,-0.606,0.491,0.131,-0.681,-0.203,-1.381,-0.703,-0.433,0.633,-0.325,0.008,-1.104,-1.082,-0.250,0.468,0.970,0.216,0.221,1.906,0.250,0.012,-1.084,0.180,0.276,0.682,-0.708,-0.365,-1.595,0.059,0.242,1.286,0.783,0.292,2.013,-0.427,-0.975,1.443,-2.473,15.736
